%%MatrixMarket matrix coordinate integer general
851 943 8877
1 1 1
2 1 1
4 1 1
5 1 1
7 1 1
8 1 1
9 1 1
12 1 1
13 1 1
14 1 1
16 1 1
18 1 1
19 1 1
22 1 1
23 1 1
25 1 1
28 1 1
29 1 1
30 1 1
31 1 1
33 1 1
34 1 1
35 1 1
38 1 1
41 1 1
45 1 1
46 1 1
47 1 1
48 1 1
49 1 1
52 1 1
53 1 1
54 1 1
55 1 1
57 1 1
59 1 1
60 1 1
61 1 1
62 1 1
64 1 1
65 1 1
66 1 1
67 1 1
69 1 1
70 1 1
71 1 1
73 1 1
75 1 1
76 1 1
82 1 1
83 1 1
85 1 1
88 1 1
90 1 1
91 1 1
94 1 1
95 1 1
96 1 1
97 1 1
98 1 1
99 1 1
100 1 1
102 1 1
103 1 1
104 1 1
106 1 1
109 1 1
110 1 1
112 1 1
114 1 1
115 1 1
121 1 1
122 1 1
123 1 1
124 1 1
125 1 1
126 1 1
127 1 1
128 1 1
129 1 1
130 1 1
131 1 1
132 1 1
133 1 1
134 1 1
136 1 1
137 1 1
140 1 1
142 1 1
143 1 1
147 1 1
148 1 1
149 1 1
150 1 1
151 1 1
152 1 1
153 1 1
154 1 1
156 1 1
157 1 1
159 1 1
161 1 1
162 1 1
165 1 1
167 1 1
171 1 1
172 1 1
173 1 1
174 1 1
175 1 1
176 1 1
177 1 1
178 1 1
179 1 1
180 1 1
183 1 1
184 1 1
186 1 1
187 1 1
188 1 1
189 1 1
190 1 1
191 1 1
192 1 1
193 1 1
194 1 1
197 1 1
200 1 1
201 1 1
202 1 1
204 1 1
206 1 1
207 1 1
212 1 1
213 1 1
216 1 1
219 1 1
220 1 1
223 1 1
224 1 1
226 1 1
228 1 1
231 1 1
232 1 1
233 1 1
234 1 1
235 1 1
237 1 1
238 1 1
239 1 1
240 1 1
241 1 1
242 1 1
245 1 1
247 1 1
248 1 1
250 1 1
255 1 1
257 1 1
258 1 1
259 1 1
260 1 1
262 1 1
263 1 1
264 1 1
265 1 1
266 1 1
268 1 1
269 1 1
270 1 1
271 1 1
273 1 1
274 1 1
275 1 1
325 1 1
326 1 1
327 1 1
328 1 1
329 1 1
330 1 1
331 1 1
332 1 1
333 1 1
334 1 1
335 1 1
336 1 1
337 1 1
338 1 1
339 1 1
341 1 1
342 1 1
343 1 1
344 1 1
345 1 1
346 1 1
347 1 1
348 1 1
350 1 1
351 1 1
352 1 1
354 1 1
355 1 1
356 1 1
357 1 1
358 1 1
359 1 1
360 1 1
363 1 1
364 1 1
365 1 1
368 1 1
369 1 1
370 1 1
371 1 1
372 1 1
373 1 1
375 1 1
378 1 1
380 1 1
383 1 1
385 1 1
386 1 1
389 1 1
390 1 1
391 1 1
392 1 1
393 1 1
394 1 1
395 1 1
396 1 1
397 1 1
399 1 1
400 1 1
401 1 1
402 1 1
403 1 1
404 1 1
405 1 1
406 1 1
407 1 1
408 1 1
409 1 1
412 1 1
416 1 1
420 1 1
422 1 1
423 1 1
425 1 1
432 1 1
433 1 1
435 1 1
437 1 1
440 1 1
441 1 1
442 1 1
443 1 1
444 1 1
445 1 1
446 1 1
447 1 1
448 1 1
449 1 1
451 1 1
452 1 1
454 1 1
455 1 1
456 1 1
458 1 1
461 1 1
465 1 1
469 1 1
471 1 1
473 1 1
475 1 1
476 1 1
477 1 1
478 1 1
481 1 1
482 1 1
486 1 1
487 1 1
488 1 1
489 1 1
490 1 1
491 1 1
492 1 1
493 1 1
494 1 1
495 1 1
496 1 1
497 1 1
498 1 1
499 1 1
500 1 1
501 1 1
502 1 1
503 1 1
505 1 1
506 1 1
508 1 1
509 1 1
510 1 1
512 1 1
513 1 1
514 1 1
516 1 1
517 1 1
520 1 1
521 1 1
522 1 1
523 1 1
527 1 1
528 1 1
529 1 1
531 1 1
535 1 1
536 1 1
541 1 1
544 1 1
545 1 1
548 1 1
549 1 1
551 1 1
553 1 1
556 1 1
557 1 1
558 1 1
559 1 1
560 1 1
565 1 1
569 1 1
572 1 1
574 1 1
575 1 1
577 1 1
578 1 1
579 1 1
581 1 1
582 1 1
583 1 1
584 1 1
585 1 1
586 1 1
590 1 1
591 1 1
593 1 1
594 1 1
596 1 1
597 1 1
598 1 1
599 1 1
601 1 1
602 1 1
603 1 1
604 1 1
606 1 1
607 1 1
610 1 1
614 1 1
615 1 1
616 1 1
619 1 1
620 1 1
621 1 1
622 1 1
624 1 1
625 1 1
627 1 1
631 1 1
633 1 1
634 1 1
635 1 1
636 1 1
638 1 1
639 1 1
640 1 1
641 1 1
642 1 1
643 1 1
650 1 1
653 1 1
655 1 1
656 1 1
661 1 1
663 1 1
665 1 1
666 1 1
667 1 1
668 1 1
669 1 1
670 1 1
671 1 1
672 1 1
673 1 1
675 1 1
679 1 1
680 1 1
687 1 1
688 1 1
689 1 1
690 1 1
691 1 1
693 1 1
695 1 1
696 1 1
697 1 1
711 1 1
713 1 1
717 1 1
718 1 1
725 1 1
726 1 1
729 1 1
732 1 1
733 1 1
734 1 1
735 1 1
736 1 1
737 1 1
738 1 1
739 1 1
744 1 1
745 1 1
746 1 1
747 1 1
748 1 1
751 1 1
752 1 1
754 1 1
755 1 1
758 1 1
764 1 1
770 1 1
771 1 1
774 1 1
777 1 1
778 1 1
779 1 1
780 1 1
781 1 1
782 1 1
783 1 1
784 1 1
785 1 1
786 1 1
790 1 1
791 1 1
792 1 1
793 1 1
794 1 1
795 1 1
796 1 1
797 1 1
799 1 1
800 1 1
801 1 1
802 1 1
805 1 1
806 1 1
807 1 1
808 1 1
810 1 1
811 1 1
812 1 1
813 1 1
814 1 1
815 1 1
817 1 1
819 1 1
821 1 1
824 1 1
825 1 1
826 1 1
827 1 1
828 1 1
829 1 1
830 1 1
832 1 1
834 1 1
836 1 1
837 1 1
838 1 1
843 1 1
844 1 1
848 1 1
849 1 1
851 1 1
2 2 1
4 2 1
5 2 1
6 2 1
7 2 1
12 2 1
14 2 1
19 2 1
24 2 1
25 2 1
26 2 1
28 2 1
29 2 1
34 2 1
37 2 1
38 2 1
40 2 1
42 2 1
43 2 1
46 2 1
47 2 1
52 2 1
53 2 1
54 2 1
64 2 1
65 2 1
66 2 1
67 2 1
69 2 1
74 2 1
75 2 1
76 2 1
80 2 1
83 2 1
91 2 1
95 2 1
96 2 1
97 2 1
98 2 1
102 2 1
103 2 1
105 2 1
106 2 1
107 2 1
108 2 1
109 2 1
112 2 1
114 2 1
116 2 1
117 2 1
118 2 1
119 2 1
120 2 1
121 2 1
122 2 1
123 2 1
126 2 1
132 2 1
139 2 1
140 2 1
142 2 1
143 2 1
152 2 1
156 2 1
159 2 1
161 2 1
172 2 1
182 2 1
186 2 1
189 2 1
190 2 1
192 2 1
195 2 1
197 2 1
200 2 1
