"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 12";0,199121009649224;0,0570711877225066;-0,897993308520554;-1,96775206174757;-0,234483472300773;-0,172153585933943;0,0908294631323363;0,0260331411049586;-0,40962151735288;-0,897594199933671;-0,106960124097424;-0,0785282166569585;0,0456342878656763;0,0014736329634666;0,0841080396973071;0,274752538912575;0,00363260168940533;0,00166577756584972;0,001743255893143;0,000143205860856872;0,0354546474789762;0,170242395955142;0,002417416287604;0,00130304410993335;0,0439670138888889;0,845540743195083;0,0314337394675404
"classe 13";0,194025146809399;0,0600782016213028;-0,776821654266929;-0,323411011942478;0,201878187329263;1,57030936123854;0,107527766269447;0,0332950389578636;-0,430510676820232;-0,179232765819154;0,111879882061705;0,870257596722004;0,0541913914798356;0,00204242683966451;0,0787210922756376;0,00928255911316528;0,00336766788438319;0,173345453839951;0,00217476143047562;0,00020851121973422;0,0348608704712712;0,00604234039068448;0,00235436814901274;0,142451169842934;0,0577690972222222;0,756059477593736;0,0330223141363084
"classe 14";0,190971707011925;0,0501644681235893;-0,844853425145476;0,107542060563698;-0,149977949723716;0,153956634040401;0,212122013917521;0,0557202329704922;-0,938421784101156;0,119452450965353;-0,166588157148476;0,17100748471905;0,0620018645930453;0,00168173481012397;0,109967317745601;0,00121218038759036;0,002195117215464;0,0019678466916354;0,0018789114126489;0,000129646461559876;0,0367731626278781;0,000595833546704412;0,00115883890945104;0,00122113888068205;0,0515190972222222;0,695712405319195;0,0249360545284778
"classe 15";0,152669536425316;0,0310878913209734;0,925482367514819;-0,24150699594708;0,625441357663729;-0,342997797258729;0,12687521581347;0,0258354286839909;0,769117257177527;-0,200703119618352;0,519769752959678;-0,285046516611612;0,0290747636019834;0,000473906153930593;0,0968237547274161;0,00448553971355132;0,0280104967768509;0,00716674308920882;0,00119574830948104;4,95812568741087e-05;0,0439411379370897;0,00299222628411522;0,0200681895051096;0,00603556128075391;0,0513020833333333;0,812189523477719;0,0338415127456385
"classe 16";0,180774234348794;0,0635308588806232;-0,917239227061043;0,311375782748742;-0,467531556892993;-0,754327485407871;0,136163404462268;0,0478529369230061;-0,690886155944071;0,234535561989258;-0,352155763289057;-0,568177201040834;0,0350476114584831;0,00170158330931938;0,0817682695862371;0,00641060302909173;0,0134568504015976;0,0298011473277742;0,00104675959060945;0,00012928357127695;0,0269487810828446;0,00310558593857661;0,00700157501900173;0,0182261001288377;0,03203125;0,875932036233049;0,0245761986063081
"classe 17";0,159269492025053;-0,0490322496544351;-1,02858859791673;-0,495090952404843;0,365454165483077;0,114362527290026;0,131028719063894;-0,0403381261744156;-0,846205037230579;-0,407304201758398;0,300653882742839;0,0940844054262731;0,0277851050961926;0,00103516336319605;0,105018175597525;0,0165523892034942;0,00839747825303028;0,000699587592122423;0,000829044211402281;7,85735075585791e-05;0,0345776849537553;0,00801092159367666;0,00436494056175808;0,000427444752563625;0,0326822916666667;0,866741648018123;0,0245522802326435
"classe 18";0,18476563759683;-0,049228439071795;-0,355588896912245;-2,05852596683783;0,0074734150302374;0,0459586076211536;0,0880565239525063;-0,023461533652318;-0,169468320113305;-0,981062514996683;0,00356171720118813;0,0219031811621091;0,0326019440600612;0,000909770014049701;0,0109428809732059;0,249492585163905;3,0617906407218e-06;9,85059738633648e-05;0,00125796229905564;8,93012105996167e-05;0,00465930992198653;0,156148535311095;2,05808552299641e-06;7,78321344917277e-05;0,0368489583333333;0,928244850299388;0,0317504812625489
"classe 19";0,187242376212316;0,0607247795286291;-0,416352737977111;0,777982807971082;0,241828270036167;2,40547705731058;0,0725432122922637;0,0235265684075232;-0,16130731552611;0,301413457466394;0,0936913955397166;0,931952672053157;0,0402263333539552;0,00166315395729338;0,0180243334869016;0,0428140208465039;0,00385170040838531;0,32421444046234;0,00163885872062745;0,000172371365458258;0,00810319105067085;0,0282926240325503;0,00273367805673673;0,27048031699165;0,0467447916666667;0,846860764517701;0,0335241096950706
"classe 20";0,200898137947174;0,0504028799778146;-0,806387500338967;-1,06534826552328;0,472680469800436;0,1061248018392;0,139876740553541;0,0350933594400057;-0,561452964786519;-0,741756217645722;0,329107099322079;0,0738901391762079;0,042133580167549;0,00104252299986445;0,0615174491393067;0,0730472049238926;0,0133889974450711;0,000574166805684229;0,00141540494614404;8,909218101245e-05;0,0228042850246513;0,0398026595875692;0,00783545468041905;0,000394968691009151;0,0350694444444444;0,887819791401543;0,0276425771466778
"classe 21";0,140635996509651;-0,0269983892374881;1,964744013301;0,237100132970111;-0,770080932147878;1,00804854080859;0,0597174831057229;-0,0114641762648639;0,834278352152331;0,100678514295133;-0,326995194665004;0,428042060350847;0,0363252258158053;0,000526246767791674;0,642482769761209;0,00636535726456565;0,0625207636853586;0,0911393610373776;0,0022345222477268;8,23507202583956e-05;0,436117628272523;0,00635119268058674;0,066998400315812;0,114803356042115;0,112977430555556;0,669353326252546;0,050617716040625
