"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"nr";-0,0463301675865638;3,00244510476368;1,28624443992764;-0,407987099808467;-0,0367869773086017;0,156237859091534;-0,0140565806561444;0,910942350940172;0,390246779910281;-0,123783354860718;-0,0111611751170112;0,0474025927870889;0,00306828662285115;0,935924060822114;0,0531847304716493;0,00226509319102773;1,14498553475925e-05;0,000184009873846666;0,000149800891687746;0,629124803343899;0,115460564662424;0,0116166129318688;9,44441071126946e-05;0,00170356698419057;0,0697889487069393;0,571522297633366;0,0227957042517572
"pro_ind";0,242464248737577;-0,0836432557478293;-2,14293802642513;-3,35080939072509;1,35132654921085;-1,0898247502567;0,0557725280501909;-0,0192399326980948;-0,492926572931466;-0,77076563537961;0,31083715749121;-0,250685541352819;0,11314954072583;0,000978005974653248;0,198768863095273;0,205722526221286;0,020802790661082;0,012055107606916;0,000485425503813765;5,77682253203486e-05;0,0379180845617038;0,0927100073733481;0,0150781405241777;0,00980709768365484;0,00825709284275192;0,492536686465995;0,00200310786665539
"adj";0,231768639036812;-0,664701383662545;0,74114075237874;0,103321902101987;0,0683075118865801;1,43613811605877;0,131157081935509;-0,376152244764347;0,419409022676461;0,0584695118202361;0,0386549878816692;0,812705659149641;0,399019707434713;0,238374857750138;0,0917610026359731;0,000754909373261645;0,00020514717662464;0,0807937576263861;0,00344899655737548;0,0283685138830466;0,0352683228603297;0,000685438043482602;0,000299585198473528;0,132426785554826;0,064207153945239;0,250711796356052;0,00403583086149753
"pro_dem";0,0908923163867032;0,278137382642098;-2,88642358410328;3,23692781335521;-0,743923242857845;-0,405145420234788;0,0205240273340021;0,062805080461007;-0,651771666656637;0,730917612846895;-0,167982306731567;-0,0914842531217632;0,0247396511645463;0,016825974720923;0,561088173434412;0,298696603930954;0,0098093242639906;0,00259215807036839;0,000123333182168627;0,00115489983940266;0,124378616781853;0,156419762669036;0,00826193644189938;0,00245045912127439;0,0149288238596955;0,394864105521733;0,00232766731006785
"nom";0,174290940146156;-0,425377647889349;0,595511015648929;0,559935240284843;0,113609704753082;-0,190193076892631;0,180870893229568;-0,441436801414466;0,617993162686172;0,581074305848055;0,117898777532589;-0,197373378529043;0,543048048118732;0,234941771725479;0,142573886419542;0,0533567369301367;0,00136572450255954;0,00341018881406167;0,0059496508133234;0,0354397935697254;0,0694578684371691;0,0614069398138906;0,00252797465183173;0,00708485981214998;0,195858242230076;0,161611758187175;0,00511549615481043
"art_ind";0,233271254599614;-0,547257872947627;0,0754049435922989;-0,365397855310186;0,432723669604453;-0,437149595818434;0,249883781502087;-0,58623111100277;0,0807749436643464;-0,391419842939418;0,46354029814696;-0,468281418868831;0,568395729465206;0,227213781033457;0,00133567178603385;0,0132765541627836;0,0115769262214774;0,0105266189703921;0,00236159257470475;0,0129977015512486;0,000246764205530908;0,00579448058797711;0,00812650537853914;0,00829359238462284;0,0433992799815041;0,211423419639612;0,00193994184222179
"adj_int";0,236915494985935;-1,96470429900193;0,645125733731908;1,46846160607504;-9,24478375295557;-0,936361165177013;0,0245892706573114;-0,203915095433541;0,0669570864314813;0,152410461307281;-0,959508747552515;-0,0971841800592226;0,00902964533025952;0,0451024805640491;0,00150572010782031;0,00330243273428953;0,0813805988420975;0,000743825276182078;1,2976935044787e-05;0,000892441155914278;9,62219006593099e-05;0,000498551917944822;0,0197596256720408;0,000202708512123446;0,000231198599597054;1,70363043745576;0,000671020797039997
"nom_sup";-0,917934665151297;2,90188423385752;-1,51554574928405;0,492528945174872;-0,0490239682706076;0,0904473837144985;-0,267067435233439;0,844285338709747;-0,440938698151811;0,143298262022171;-0,0142632215211512;0,0263151090260051;0,527000485105032;0,382533888746954;0,032307052101769;0,00144436187855355;8,89709043256293e-06;2,69823564783972e-05;0,0136644511773899;0,136561669399049;0,0372483254226944;0,00393398018499259;3,89749508641475e-05;0,00013266631592997;0,0162169303431648;0,864019480781942;0,0121064195467454
"adv_sup";0,177668916500033;0,157840558066751;-2,00937628612295;1,58917431184955;-0,0741051730307793;1,4609552014513;0,0600307183323377;0,0533311187425535;-0,678927435547809;0,536949722973117;-0,0250386328504402;0,49362708976992;0,18316384309784;0,0104996864873211;0,526879306993505;0,13950344732447;0,000188606865576695;0,0653117051289575;0,00134910062403946;0,00106477697431864;0,172561529168934;0,107935549807265;0,000234702916764499;0,0912210849898599;0,042738712554084;0,283667023208907;0,00343905513071724
"adj_sup";0,219177739611455;0,169973650394274;1,05003456878942;-4,43108496316345;-12,3364449282927;2,88295245973978;0,0162772714744044;0,0126231215627452;0,077980992796046;-0,329075265578627;-0,916168145007936;0,214102946394899;0,022327315300728;0,000975279504351288;0,0115245126606626;0,0868737963567771;0,418665595419623;0,0203713103193199;3,80795044749639e-05;2,29013774112533e-05;0,000873988251665179;0,0155639044429288;0,120636422474193;0,00658829993866208;0,000792680912904185;1,00229476493172;0,000796323119841099
"adj_num";0,198407566841805;2,01150353186446;0,212959152554733;2,2474568220528;0,645489411064335;0,470173114336375;0,0633155428410761;0,641908169501853;0,0679592243461625;0,717205250612296;0,205987670280191;0,150040980983465;0,0332634256949547;0,248321536521809;0,000861816666720647;0,0406310693761115;0,00208387835043544;0,000985068607636966;5,3307397225072e-05;0,00547914274224099;6,14134698593004e-05;0,00683996263984738;0,00056422101831897;0,000299355056816574;0,00135416322621132;0,743347722736138;0,0007482643363866
"pro_rel";0,23746991534913;-0,255750503156116;-1,26866613027667;-1,46132406422333;0,244033869832901;-0,493381694128858;0,116292863396334;-0,125245163301427;-0,621286350175815;-0,715634060544682;0,119507338210959;-0,24161700598252;0,274525506762686;0,0231270786416382;0,176210569873047;0,0989654506902894;0,00171596856495795;0,0062493083740442;0,00115663399914682;0,00134156510340921;0,033012122694423;0,0437997701503175;0,00122145922309049;0,00499280751326115;0,0205106186213958;0,309695230836444;0,00196719673209904
"con";0,235594141778795;-0,29889654272069;-0,620800544897647;-0,193651848937024;0,529816627308457;-0,536602106924023;0,221004761487155;-0,280387104002545;-0,582356909727495;-0,181659783060555;0,497007253517259;-0,503372536171112;0,48271710986476;0,0564323035082631;0,0753771398920083;0,00310478864635867;0,0144496887520321;0,013205925719268;0,00231719833357253;0,00372971817116893;0,0160893467686083;0,00156558816217803;0,011718860931917;0,012020955244585;0,0417478614129537;0,231705003350563;0,0022413261433495
