"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"devenir";0,179608386910435;0,0117981485390767;1,31998140420056;-0,133137009262721;-2,49055578412653;-1,7721440758342;0,0538226616023657;0,00353551283031026;0,395554537634874;-0,0398967348883981;-0,7463367578581;-0,531052655975497;0,0342086113006178;5,80240900565811e-05;0,167437237151949;0,00115884051160488;0,377581726386851;0,162632759036571;3,08030294387372e-05;1,32913142226675e-07;0,00166370312341912;1,69253555199339e-05;0,0059228775392628;0,002998736187557;0,000954861111111111;0,880890614296832;0,000740941928638781
"k";-6,54389293107018;1,23560849086071;-0,397601219963241;-0,0727364899311937;-0,025257217433677;0,125421824014723;-0,98065143988148;0,185165200356385;-0,0595835251222272;-0,0109001085950354;-0,00378498348072519;0,0187954010874205;0,98574845370412;0,0138150958476015;0,000329779271998469;7,50831127659458e-06;8,42948304918219e-07;1,76834791734992e-05;0,0408895730578484;0,00145781352166302;0,000150950870770732;5,05178529883828e-06;6,09131715053162e-07;1,50205706016478e-05;0,000954861111111111;5,97883027717409;0,0341328581871345
"populaire";0,201214410912977;0,050802732104172;-2,26368585167396;0,0416654157712773;1,13763373771902;2,0752772563415;0,0613126291161999;0,0154802484447294;-0,689774308060373;0,012695990175681;0,346651689182487;0,632363776302193;0,0132908357716207;0,000333047874002015;0,152440598544243;3,51341478322474e-05;0,0243879477419437;0,0690421230380386;3,69024315251817e-05;2,35239884436691e-06;0,00467056190696379;1,58229792965545e-06;0,00117961896463227;0,00392544659307529;0,000911458333333333;1,58323735520309;0,00228469839327776
"changer";0,188854500201848;0,0503657726428605;0,154941615096538;0,13988071878035;-2,48144558031818;-1,12121047801106;0,068976187291455;0,0183953200118595;0,0565900301592852;0,0510892705587874;-0,906309645354719;-0,409504797829941;0,0246032685449556;0,000687871841893437;0,0015007504838156;0,000832142488449103;0,243828149406905;0,042348709645989;3,25080931934153e-05;2,31210642934716e-06;2,18812927892012e-05;1,78341547403062e-05;0,00561237046569847;0,00114580606145996;0,000911458333333333;1,09217951603084;0,00108723862847155
"appeler";0,185740562523972;0,055422694979323;-0,262823304875355;1,39745854178264;-0,771058235496568;0,289698411252111;0,112251082199552;0,0334943396601468;-0,158835528430758;0,8445448399235;-0,465983952009383;0,175077321467373;0,0161982049844853;0,000566926890715429;0,00293910651489461;0,0565294940712989;0,0160237418221088;0,00192430257184707;1,64711424580702e-05;1,46651155844105e-06;3,29790358264602e-05;0,000932369537153384;0,000283847171345395;4,00684402908841e-05;0,000477430555555556;1,32384275699442;0,00083672552507432
"unir";0,180610166835017;0,0511556591730532;0,123065706819585;2,35532343569702;0,663533775865043;-3,1363088224335;0,0453304720598915;0,0128393114268461;0,0308876664158776;0,591151235087455;0,166537132514364;-0,787166979234243;0,0122441894559081;0,000386128113643622;0,000515174024996251;0,128378003062628;0,00948654177839142;0,180306361042759;2,83160003161221e-05;2,27161585540762e-06;1,31468473914966e-05;0,00481558028363162;0,000382184958084828;0,00853857033825886;0,000868055555555556;1,48060859383187;0,00190295295844512
"société";0,187861115210832;0,0417180829527565;-0,144861726385833;1,7088665529977;-0,199119499618255;-0,520734645203584;0,103586060756523;0,0230032269878739;-0,0798763255176955;0,942263939958784;-0,109793900467997;-0,28713153616462;0,0421914645230384;0,000817895642998737;0,00227348621518829;0,215234042855697;0,00272091261305535;0,0158311152226823;0,000108755108558432;5,36320701445175e-06;6,46670704763612e-05;0,00899895692763673;0,000122180938980205;0,000835619987881357;0,00308159722222222;0,829636189816082;0,00212105168095186
"leurs";0,189309175930755;0,0358364217876028;0,0923485015733601;0,0493801792166193;-4,05623166631243;-1,14305883829971;0,0448608914782591;0,00849221291508242;0,0218839688403572;0,0117016982939275;-0,961211561449503;-0,270872440525466;0,0214289847646471;0,000301860262103909;0,000462117245498569;8,98891855641645e-05;0,56472884307449;0,0381525169464599;3,1109343829498e-05;1,11479958900953e-06;7,40299109621952e-06;2,1166684891193e-06;0,0142821313635379;0,00113418707275616;0,000868055555555556;1,17309709521037;0,00119458055103385
"me";0,144210795325394;-0,022850096847277;4,33344854059724;1,8514435099077;0,944617141524547;-3,35879632741756;0,0245871102348746;-0,00389580994123142;0,738828024104645;0,315660457797418;0,16105178350907;-0,572655433820808;0,00219806259942545;2,16929693490464e-05;0,179864727438769;0,0223362005260772;0,00541367722046071;0,0582290370029987;9,02636870155504e-06;2,26617589379314e-07;0,00815051052691159;0,00148777911040771;0,000387283656276913;0,00489648991713268;0,000434027777777778;2,7902353469825;0,00337908563001327
"montrer";0,192045428511331;0,0484495875788469;-0,515409921661949;-2,15728358870965;0,0427259459970693;-0,541202925918142;0,0837877729610427;0,0211381394265943;-0,224868927278485;-0,941204323084017;0,0186409637058191;-0,236122193765241;0,0212964997005189;0,000532817953458382;0,0139008076563391;0,165675624572003;6,05089834548768e-05;0,00825939637700721;4,48212024799837e-05;2,85269752706987e-06;0,000322835366568235;0,00565574780812707;2,2184974356617e-06;0,000355955598811893;0,00121527777777778;1,19374881031677;0,00173181485328627
