"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 13";-6,21430761918173;-0,0783197321219813;-4,97827686649269;4,68970719055457;2,89332789454253;-4,74780665273664;-0,576206222642852;-0,00726200242567799;-0,461598344384786;0,434841438687306;0,268276635008467;-0,440228566858782;0,804647270833529;4,94760065085715e-05;0,0468134500829403;0,0363908427855407;0,007259346212994;0,0143801641607418;0,0393298446910826;6,24710956077031e-06;0,0252403183493782;0,0223989773821182;0,00852573920882991;0,0229574044353931;0,00101844301954078;1,08223240714059;0,00119282794520068
"classe 14";-3,93953175691729;1,21390361964278;2,74262989924431;0,558002773464027;0,571342200008764;-0,700783165604623;-0,777944191101266;0,239711043780711;0,541590506209634;0,110189495356275;0,112823648355519;-0,138384515354249;0,887975910815015;0,0326371772362643;0,0390156543536195;0,0014147030805435;0,000777296536340083;0,000860274483512064;0,0558385290824292;0,0053016758479398;0,0270632014601984;0,00112025650153554;0,00117445765651918;0,0017669004408524;0,00359786412510668;0,653092312408576;0,00153459543290118
"classe 15";-6,04286878185993;-0,50586931971783;-0,168858926453086;3,47784137055725;0,683196704355584;-2,45050071016692;-0,812109589627752;-0,0679844855930944;-0,0226931873613497;0,467391967323895;0,091815760897339;-0,329326218714226;0,944964897028899;0,00256352899612368;6,68913414855298e-05;0,024855900292078;0,000502693219949757;0,00475769679417401;0,083300368287794;0,000583763954878372;6,50442097352906e-05;0,0275918062943843;0,00106476096028591;0,0136984131079329;0,00228118545498387;0,971104315325342;0,00215125732376043
"classe 16";-2,47163857671038;0,817575049988555;1,42594205916548;-1,19874950838769;2,5831518053497;2,70818121765901;-0,501865572136319;0,166008401913273;0,289537165384752;-0,243405776857486;0,52450830429756;0,549895494048415;0,554993296103218;0,0235074364491374;0,0167461152242417;0,0103670526157792;0,0252289874104328;0,020400039031665;0,00969106792774274;0,00106036886414063;0,00322556253287269;0,00227959970408;0,0105852608919172;0,0116347525559129;0,00158635984352146;0,518288597659329;0,000426132852027009
"classe 17";0,778633641114832;-0,536062522934925;1,88819802243792;0,90916364221186;-1,32115908222563;0,719456799935871;0,283400390210203;-0,195111436437947;0,687250111088024;0,330909579759311;-0,480864144138974;0,26186171143245;0,438956144911128;0,0805411640365127;0,23401429766208;0,0475247167026202;0,0525953305869661;0,0114741889347149;0,00514927874284713;0,00244068069838563;0,0302813443240974;0,00702043777285379;0,0148248498672376;0,00439632224307888;0,00849337060221392;0,183591747317069;0,000286276952289327
"classe 18";-0,405348383229244;-1,11506619977422;-0,473873233162805;0,317137483018437;-0,610116918437108;-0,834446882451373;-0,242183346822949;-0,666218185056239;-0,283124863266755;0,189480013287667;-0,364526326917253;-0,498556666559488;0,202291515399504;0,592589954121917;0,0250632648608133;0,00983323773104977;0,019073441767629;0,0262467731679169;0,00837470125306918;0,0633743818717294;0,0114455532347551;0,00512634208285273;0,0189731119593502;0,0354903127289551;0,0509697417723447;0,140789468484269;0,00101030562750263
"classe 19";0,468691412536735;0,722225464460109;0,744617672761605;-0,577861989985731;1,60921103261764;0,201226100459197;0,22708937281719;0,34993115591593;0,360780581365517;-0,279984470315995;0,779691529123123;0,0974976449865003;0,275240244614637;0,252997214932261;0,062979198787212;0,0332251393693877;0,135034922441184;0,00155333208246971;0,00766652191252329;0,0182041322664349;0,0193504499375862;0,0116539364700097;0,0903754330682477;0,0014131654496098;0,0348999165574722;0,139560201206785;0,000679747411440391
"classe 20";-0,703896708226967;-0,524254725128407;0,238065044901694;-0,0292774513876064;-0,42871938557984;1,42011096853883;-0,404487492948696;-0,301257950144187;0,136801794987163;-0,0168240066664465;-0,246359483465263;0,816053149076522;0,621043933167697;0,133358704003434;0,00644003503705541;8,53201486661443e-05;0,00958810657051518;0,0773939061195482;0,0244460048323258;0,0135604696721611;0,00279628407931961;4,22918381891675e-05;0,00906851692885644;0,0995026365277046;0,0493389638532046;0,139533449401795;0,000960609076640314
"classe 21";-0,909965902606447;-1,27222494226872;2,13543594399973;0,495173096489234;1,62025967343695;-0,0699205582741802;-0,289469310858753;-0,404707556888665;0,679303663271385;0,157519545057641;0,515420907243452;-0,0222424332170167;0,33014385206239;0,249811824761748;0,164823291557609;0,00776332323264041;0,043561655490897;5,96788571718707e-05;0,00809944883850961;0,0158319000606041;0,044604464037111;0,00239838726624388;0,0256787851817347;4,78205979912784e-05;0,00978149479515335;0,247402492188191;0,000598705666329769
"classe 22";-0,938142164621862;-1,07426741457097;1,75509305958645;0,695566953697523;3,08029678370122;-0,392684418615952;-0,240306438422028;-0,275175113158298;0,44956956221922;0,178170456067802;0,789022364933815;-0,100586667586207;0,320063409296893;0,162463470048768;0,10155271134219;0,0139719559576889;0,143603820592475;0,00171689525967881;0,00159722111773543;0,00209436580005251;0,00559020880476188;0,000878022435593795;0,0172191955051732;0,000279843401221446;0,00181479566098856;0,259048570636387;0,000121783971530196
