"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"écho";-0,508278813729685;-0,378866056122274;1,72019518893494;-0,837524247456503;-3,56906093454249;1,24567044484847;-0,118647011868206;-0,0884383221235461;0,401543431447719;-0,195502442052855;-0,833122301422969;0,29077559808033;0,0148827254689179;0,00730989597211184;0,119030073827194;0,0253284101820642;0,426214598197133;0,0452745891546552;1,21472330490152e-05;6,74908258800293e-06;0,000139132569495717;3,29813271148007e-05;0,000598937180481348;7,29591337769887e-05;4,70189956742524e-05;2,00045433200045;0,000188161441340012
"confisquer";-0,532888231704181;-0,394716728050033;1,49546341841567;-0,769108198914206;-1,0705690581461;1,50416456593713;-0,206237175946492;-0,152762358875037;0,578770807452448;-0,297658483532456;-0,414329170868823;0,582138305523442;0,0340776000074513;0,01652833677738;0,187400661783503;0,0444944990089374;0,0798855181077477;0,137517253925858;1,23249027425302e-05;6,76211117037615e-06;9,70650382294597e-05;2,56735617961425e-05;4,97439898841084e-05;9,81978432641675e-05;4,34021498531561e-05;1,38602000284661;8,3377762834345e-05
"évolution";-0,594037271226598;-0,337171349349988;-2,31961721142285;1,05259008396057;-1,31063989364414;0,459485309859632;-0,199300542843426;-0,113121577065272;-0,778235629005143;0,353145813042642;-0,439721975249408;0,154158124614832;0,0295888116707856;0,00842680238584434;0,315032652571646;0,0582308836124185;0,0836582624995992;0,00896629738354619;0,000136565551416641;4,39961933204331e-05;0,0020823149578479;0,000428777830468224;0,000664783971574606;8,17065806611515e-05;0,000387002502857308;1,65812704035624;0,00106401898543778
"chine";-0,0430434101454929;-0,0218241863915199;1,39986355155529;-1,01298094780981;1,6032701517344;-6,4108968796406;-0,00630148500906306;-0,00319502527602501;0,204937739715382;-0,148298757824103;0,234716134072163;-0,938544842175675;3,72652487378028e-05;8,46892238829635e-06;0,0275223100938642;0,0129368318388841;0,0300293572167729;0,41869522314431;7,30415257692633e-07;1,87772772276322e-07;0,00077255232839534;0,000404537744202905;0,00101337435279881;0,0162029494269145;0,000394236194499501;3,38549773999636;0,00451857557500518
"devenir";-0,139387753187791;0,0237969388447717;-0,518938150274161;0,0927248655153669;-0,107472964860405;-0,56426271322894;-0,175914897628434;0,0300330263241146;-0,654928065724528;0,117023804830042;-0,135636705369453;-0,712130120208478;0,0078470641764619;0,000202190853246266;0,0759472334303479;0,00217663240282548;0,00270955748125641;0,065131400468135;1,32110422262526e-05;3,85061443323226e-07;0,000183112943665;5,84628885848896e-06;7,8539169610775e-06;0,000216496336112075;0,000679967014366112;0,75550768192654;0,000388119635134773
"naturel";-0,568881656679232;-0,357545289676196;-1,69860433810965;0,646062825072461;-0,420761113918397;0,205287314564985;-0,285394869786878;-0,179372265201348;-0,852150808876534;0,32411489045368;-0,211086193249912;0,102987933819436;0,0418162537589749;0,0146024164719296;0,260320583967133;0,0338053520367602;0,0132866163183272;0,00275800615390008;3,16036774687321e-05;1,24840610038199e-05;0,000281759272981485;4,07608530562219e-05;1,72888040704632e-05;4,11545623282066e-06;9,76548371696011e-05;1,33572556496935;0,00017423212624471
"k";0,661047546122227;0,914088291641655;-1,71368531481698;0,0452694449898041;-0,93862189320637;0,0942869229577381;0,292682083314745;0,404717129805106;-0,758742682018487;0,0200432715435393;-0,415579503713452;0,0417460032980822;0,0366981366363904;0,0620320677134456;0,172212058851948;0,000107875707061159;0,0429736178909522;0,000378138838578691;2,37075486231148e-05;4,53312346238675e-05;0,000159324808572252;1,11181260923863e-07;4,77972174740479e-05;4,8230768367275e-07;5,42526873164451e-05;1,65683232788184;0,00014892869186179
"controverse";-0,492554041322544;-0,220320010022957;-1,03296073339502;-0,0817592870659796;-0,700659103265586;-2,64007485680892;-0,165797431626816;-0,0741613888695723;-0,347702428972859;-0,0275207970495613;-0,235847176190989;-0,888669250152021;0,00431535678727015;0,000763269954545805;0,013252546920077;7,45277179468708e-05;0,00507182677941216;0,0627929893614678;1,49171786490137e-05;2,98460459151622e-06;6,56064506608402e-05;4,11010681869958e-07;3,01850886228928e-05;0,000428559769254023;6,14863789586377e-05;3,60009036194419;0,000796903475212956
"quelque";0,500476595012489;0,766242602958035;-0,734176260010473;-0,508323905360377;-0,592673708321342;-0,829732835889839;0,306015693007773;0,468517935689742;-0,448911016490897;-0,310813919614745;-0,362389485116514;-0,507338947148562;0,0457419382173456;0,0947852926253898;0,0687338202731921;0,0295775899144612;0,0372580637750898;0,0636785718326721;1,54009128073958e-05;3,61003578941074e-05;3,31420670742987e-05;1,58876617704245e-05;2,1597836102998e-05;4,23307021101203e-05;6,14863789586378e-05;1,12355506001352;7,76189274569009e-05
"wikimedia";2,28683592564105;-0,611607220565927;1,47906985352908;1,41143219570166;0,70232157525308;-0,906734522831324;0,686428274372627;-0,183583126493529;0,443965111729622;0,423662649176664;0,210812407462287;-0,272170034956364;0,181522497418586;0,0114780206137071;0,0530225495193317;0,0433426221478035;0,0099443043000868;0,0144540811920469;0,000870077304064313;6,22347623856188e-05;0,000363969672944739;0,00033144224903035;8,20653541363498e-05;0,000136788041134861;0,000166374907770432;2,57713783191079;0,00110500214339574
